date,open,high,low,close,market_cap,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
6/29/2016,644.12,644.68,628.28,639.89,10055423427,0.764559226,73853.64116,1.190843373,10.6064732,2.09453E+11,199609619.2,311685.4864,1520148.056,9.883333333,2340735.1,146439,229114,1535.013699,224112,371774,1988551.271,15714300,68912927.91,39504.92145,61.68595835,3958.30625,2269.266954,953,11761,1170.409734,683.4683056,3.183333333,9052.566667,3237361.012,1723945.074,891064,8801983,7784628,2.544583333,0.849318073,0.016666667,9.216666667,40412253.92,5658.780787,40402254,40421847,22,7,9,6
6/28/2016,658.1,659.25,637.77,647,10164806261,0.761583013,73742.01551,1.199296069,11.5251883,2.09453E+11,204747904.5,315477.2723,1551383.975,8.7,2418860.27,139973,220971,1429.919463,213058,428929,1867643.407,15710650,55881769.63,37971.3195,58.50652455,3174.373611,2360.662112,441,12116,1152.219144,774.9498095,500.5166667,9325.716667,2742695.303,1520722.929,597474,7240895,7773839,2.417615741,0.617155165,1.416666667,9.466666667,40372252.38,20436.90932,40331249,40399311,24,17,3,4
6/27/2016,629.35,655.28,620.52,655.28,10292371661,0.777207469,73628.53964,1.179199053,11.16908263,2.09453E+11,205564516.7,316891.7615,1530560.029,8.916666667,2386530.51,138747,210637,1476.387755,217029,379861,2170091.799,15706950,59731341.43,40079.08433,61.78464957,3424.949306,2678.157278,507,13846,1159.879653,730.0805947,416.9666667,9520.766667,3216651.542,2155271.342,615181,9441583,7762999,2.44,0.730863447,1.016666667,7.383333333,40302817.88,6518.148252,40294143,40321388,23,11,7,5
6/26/2016,665.93,665.98,616.93,629.37,9883123077,0.763768034,73514.29015,1.440718667,12.68869255,2.09453E+11,161836641.2,258901.3441,1530560.029,7.05,2297205.75,116208,214892,1250.034014,183755,388840,1821174.886,15703275,50909007.76,34404.94971,55.03999378,1854.705556,960.9902435,560,5673,1052.684942,783.5770261,292.15,9362.566667,1586790.661,607446.8162,592586,3456001,7752577,2.087974537,0.617337491,0.916666667,7.833333333,40277997.75,16431.55934,40252871,40301202,6,4,0,2
6/25/2016,665.28,691.73,646.56,665.12,10442165051,0.797439386,73402.01625,1.801762084,13.27721536,2.09453E+11,155484784.1,233794.1269,1728387.516,7.783333333,2760622.55,129061,181319,1271.072289,210998,409197,2173917.11,15699625,64948673.83,41508.38683,62.41393404,3614.932639,1533.118163,779,7552,1249.556377,998.033554,400.9166667,9346.616667,8326533.053,4099079.058,1021484,16947514,7742281,2.371793981,0.680045952,0.933333333,6.816666667,40269066.63,10243.786,40239471,40285810,7,5,1,1
6/24/2016,625.58,681.73,625.27,665.3,10442233719,0.943101962,73269.64131,0.999870025,9.183455544,2.09453E+11,219410250.6,332485.1125,1353556.489,11.25,2149986.78,147618,208260,1837.6,238888,437104,2799621.36,15695575,117308802.5,49109.82792,74.41897823,9911.194444,4567.246486,2369,19352,1329.196759,692.4639743,419.3166667,7538.6,15065717.72,4697165.293,7190570,23749834,7732453,2.753414352,0.769489843,1.283333333,7.416666667,40233180.13,21812.05899,40168334,40257931,45,25,12,8
6/23/2016,597.44,629.33,558.14,623.98,9791649877,0.919795857,73147.03805,0.733953312,9.272231501,2.09453E+11,304840842.5,487129.6162,1457676.218,9.783333333,2193393.95,146675,235758,1723.571429,241300,431633,3159340.643,15692350,145480129.3,47124.46125,75.30395381,6696.264583,2986.334108,2406,14148,1377.865266,800.2699699,438.4666667,8889.316667,12935222.21,2169591.328,9323921,18333385,7715094,2.766851852,0.804732717,1.233333333,7.5,40153273.42,13454.14444,40107916,40171001,38,22,9,7
6/22/2016,665.91,678.67,587.48,596.12,9352374507,0.945643806,73018.26663,0.677237288,8.272209039,2.09453E+11,287826976.7,487842.3333,1343144.516,12.63333333,1909240,139234,237794,1826.674419,235641,422909,2712263.676,15688850,106868002.1,46521.61009,78.85018659,8145.569444,4603.208218,1570,20386,1436.491019,940.5657507,572.1,20955.58333,8547376.536,3011141.945,3445576,16127569,7703745,2.862314815,0.892413462,1.533333333,7.7,40119687.42,14406.9723,40086177,40142664,20,5,3,12
6/21/2016,735.88,735.88,639.07,666.65,10456853278,0.914910007,72896.27858,0.813262905,10.2926946,2.06307E+11,314077556.9,467412.0945,1551383.975,9.566666667,2506373.5,147905,232368,1665.530201,248164,468641,2849547.253,15685625,149642818.4,51262.51167,76.28917579,4391.205556,2738.873098,755,14367,1452.816146,724.9679677,498.9,8039.816667,5036888.862,2211480.556,1225370,10991424,7692841,2.875532407,0.69417763,1.4,7,40058440.04,14340.01983,40036705,40084530,33,13,10,10
6/20/2016,763.93,764.08,732.73,737.23,11561085979,0.780292726,72759.95699,1.428920896,12.46159789,1.96061E+11,217443810.7,292302.4744,1598387.665,8.6,3057429,144369,245266,1520.329268,249334,465928,2647568.484,15681900,36207387.18,57110.04792,76.7711358,5984.385417,5305.768749,586,20941,1373.052789,583.1691688,461.1833333,8102.133333,5484886.765,4012793.457,659327,15271976,7681746,2.887581019,0.881567641,1.266666667,8.983333333,39986716.75,21203.63799,39937610,40042159,33,15,11,7
6/19/2016,756.69,766.62,745.63,763.78,11974386667,0.723107565,72631.98898,2.225831715,15.75038235,1.96061E+11,154471559.7,201638.9407,1725089.126,6,3392968.32,123417,247342,1233.322034,218298,414283,2011496.989,15677800,40868096.62,48372.9656,63.14349102,2635.128472,1089.312613,746,5876,1259.796748,758.295712,444.25,7709.866667,4174402.84,2696608.635,679763,12246322,7670138,2.499791667,0.576068259,1.266666667,6.55,39917911.42,12895.93136,39897500,39948737,9,5,3,1
6/18/2016,748.76,777.99,733.93,756.23,11852610450,0.868547925,72503.99894,1.476325634,12.98033631,1.96061E+11,207754751.1,274046.6312,1549656.333,7.75,3016479.9,142049,215883,1486.106918,236291,423334,2345533.817,15673375,85041797.52,53689.14664,70.82066566,7752.885417,2184.850849,2598,13514,1279.847731,739.1155845,444.6,9625.666667,19201802.4,6016458.032,7320278,26243413,7659937,2.668217593,0.717455235,1.366666667,8.683333333,39927322.71,14181.81116,39890299,39946417,10,4,5,1
6/17/2016,768.49,775.36,716.56,748.91,11734973407,0.930753738,72365.89982,0.911364264,11.1747644,1.96061E+11,311140005.2,417385.4788,1452193.671,9.3,2779037.6,151699,234224,1703.033557,253752,453509,2774465.088,15669425,128874495.6,58817.56678,78.90209509,10515.12014,2931.062856,6083,18369,1488.206204,866.9519772,492.75,12116.95,26318174.72,2029007.951,21551644,32294541,7649266,2.901331019,0.750043601,1.55,7.883333333,39879735.42,12165.47666,39854952,39905037,33,16,9,8
6/16/2016,696.52,773.72,696.52,766.31,12004751236,0.957703718,72227.21752,0.673816569,10.91277225,1.96061E+11,433827904.9,565034.5861,1452193.671,9.66,2863856.7,159839,250957,1797.785235,267870,471278,2796295.72,15665700,169439516.7,63186.55237,82.29665972,10828.76458,1903.313832,6981,16951,1585.177905,896.6487365,431.7,9878.266667,26143229.51,1130440.491,23189923,29199358,7637271,3.074814815,0.87511141,1.15,8.016666667,39827357.04,15321.71183,39803843,39856796,27,12,8,7
6/15/2016,685.68,696.3,672.56,694.47,10876756116,0.918202247,72084.51966,1.171058892,10.42133318,1.96061E+11,233609444.6,335983.6684,1500925.002,14.13,2681772.1,161206,264818,1704.61039,262510,445830,2323706.839,15661975,48065817.39,58799.1734,84.56662361,19196.10833,6738.574464,7943,36166,1561.769375,1036.566604,16.81666667,23309.76667,27969823.36,5437468.471,18574573,39945210,7625562,2.918113426,0.804775213,0.066666667,7.266666667,39812153.46,9691.617463,39795610,39829868,25,5,11,9
6/14/2016,704.5,704.5,662.8,685.56,10734585656,0.955535955,71943.11652,0.931735055,9.383885582,1.96061E+11,249400335.6,364359.356,1296253.411,12.92,2277298.23,155918,259223,1861.894737,247632,420352,2362492.058,15658175,84746672.71,47821.10446,69.86384675,14386.77762,7026.84756,1612,29214,1521.399815,728.7610948,3.766666667,9282.816667,17083168.81,5694108.367,5497634,25338791,7613302,2.9803125,1.082533399,0.016666667,25.7,39761273.5,15517.3534,39734446,39783834,25,13,6,6
6/13/2016,671.65,716,664.49,704.38,11026918233,0.915602752,71816.03024,1.475975926,11.37151935,1.96061E+11,193653353.3,275333.9115,1569148.866,9.7,2830943.5,153912,244898,1561.204969,251354,451922,2757346.67,15654875,146971122.8,27333.37472,38.86224972,4569.607639,2422.674272,755,10914,1557.405,932.085427,0,12874.45,6300632.053,2581457.549,1882836,11965325,7601460,2.907175926,0.907919609,0,7.5,39764596.67,23096.58496,39738582,39808871,30,14,9,7
6/12/2016,609.68,684.84,607.04,672.78,10529624647,0.830047534,71668.61819,0.825261133,11.70815349,1.96061E+11,298940133.4,448636.7616,1422954.872,8.25,2467036.731,131022,250025,1443.226027,210711,411623,2831538.691,15650850,143472595.5,34932.23097,52.42482099,2450.686111,1678.34541,288,8622,1295.138692,910.0567195,367.35,10165.51667,2679383.797,1737024.295,365316,8320907,7589736,2.38380787,0.601991366,1.1,5.95,39742909.54,13250.70234,39706502,39765536,10,5,2,3
6/11/2016,578.67,607.12,578.67,606.73,9493578714,0.696120801,71547.43125,1.437854537,11.09345186,1.96061E+11,164458159.3,274453.722,1520417.535,7.61,2364669.104,125845,210711,1366.403846,213159,374995,1894576.345,15647200,24538115.33,27711.10434,46.24529278,1914.054167,1265.994464,222,5989,1115.985949,727.9530184,380.6333333,9082.8,1356672.465,806581.4543,292678,4337341,7579535,2.452361111,0.685652333,1.2,6.616666667,39680008.5,18719.03592,39633367,39704726,9,4,5,0
6/10/2016,575.84,579.13,573.33,577.47,9033522014,0.822652542,71438.83641,0.954288737,9.268670933,1.96061E+11,221804836.8,382778.5124,1403462.34,8.683333333,2116658.575,134850,213159,1585.881944,228367,407301,2301811.955,15643300,24377615.47,30602.57487,52.81223012,2337.357639,1470.120989,246,7520,1152.565752,752.3181503,0,8561.4,1998638.478,1245233.267,307003,5840826,7570086,2.466354167,0.726741449,0,6.05,39611194.54,19009.54987,39562471,39637121,26,15,3,8
6/9/2016,582.2,582.2,570.95,574.63,8987040811,0.720621091,71320.37444,1.137642532,10.19994909,1.96061E+11,211910903.4,367269.6292,1608133.931,7.083333333,2410788.567,138846,225233,1432.442424,236353,426447,2095207.935,15639700,30222288.21,30704.81682,53.21550949,2369.095139,1813.97909,294,9405,1175.604155,877.0915386,228.05,17540.38333,1505053.474,880898.684,257754,4748744,7559711,2.526319444,0.731151462,0.766666667,6.233333333,39526422.67,18449.45634,39464664,39558871,43,17,11,15
6/8/2016,577.17,582.84,573.13,581.65,9094354021,0.802240028,71201.47196,1.180755032,9.187107351,1.96423E+11,178904099.3,309158.9467,1403462.34,7.916666667,2112419.154,136723,232571,1596.756944,229933,401953,2004179.705,15635575,28300189.16,29171.15447,50.40981971,2970.258333,2174.292148,286,11737,1130.359144,723.2849933,332.4666667,9947.516667,1950299.068,1121143.201,308060,5206364,7549230,2.513483796,0.876450944,1.133333333,8.5,39451431.25,8884.385547,39422145,39463540,23,11,7,5
6/7/2016,585.45,590.26,567.51,576.6,9013335474,0.802703761,71085.9494,1.044423085,8.727854104,1.99312E+11,207725690.1,359673.2523,1406915.64,9.933333333,2169535.062,141572,227022,1775.542857,248576,424994,2321510.899,15631975,47316934.32,32637.0617,56.5104784,3319.348611,2254.050805,351,10311,1114.514664,636.240521,136.0333333,8255.383333,2414683.377,1282183.8,357540,6224939,7536971,2.437638889,0.72755689,0.416666667,8.966666667,39378963,21527.82124,39328726,39419295,30,15,9,6
6/6/2016,574.6,586.47,574.6,585.54,9151021089,0.7054571,70971.96546,1.411418096,11.36948594,1.99312E+11,178161282.1,304809.7213,1684335.625,6.516666667,2514600.576,134016,245115,1301.005882,221171,414350,1964198.184,15628475,34509545.46,30475.57566,52.13956486,1967.527778,1419.787652,296,8417,1256.631551,799.3811809,302.6,9109.966667,1467132.738,878190.2037,279696,4607429,7525984,2.532777778,0.692628381,0.533333333,6,39313754.75,13418.75965,39270233,39332835,47,16,20,11
6/5/2016,573.31,582.81,569.18,574.98,8983555643,0.613488468,70852.03776,1.771689664,13.01331768,1.99312E+11,139945580.8,243799.1373,1694243.482,6.533333333,2479401.39,119034,218423,1120.752941,190528,368586,1835595.215,15624225,30675648.7,25465.8901,44.3641164,1770.276389,1204.823708,302,8085,1024.074259,657.0781366,182.5333333,8999.433333,1390352.842,1244417.688,300662,6779079,7514984,2.162650463,0.662958092,0.95,7.733333333,39254487.83,11469.61556,39213321,39271313,9,2,4,3
6/4/2016,569.71,590.13,564.24,572.73,8945981422,0.840556008,70747.13123,1.291088655,8.814599018,1.99312E+11,134268325.3,234022.9465,1179034.937,10.61666667,1733523.116,119944,185874,1652.647059,196665,368869,1493595.277,15619975,45168189.8,26646.61579,46.44371282,2918.158333,1573.313876,506,9061,1066.629815,729.4811067,0,9151.3,2438939.339,1026878.635,622771,6078702,7504310,2.219293981,0.720382196,0,6.9,39183421.83,24267.43486,39126880,39218555,7,1,1,5
6/3/2016,537.68,574.64,536.92,569.19,8889102698,0.832558444,70647.10506,1.260556234,8.724917444,1.99312E+11,162425728.9,285960.7904,1406915.64,9.633333333,2047467.652,139490,194724,1652.598592,234669,402066,1938990.174,15617000,60092817.48,31067.65164,54.69656979,2796.991667,1593.046904,643,8830,1239.303576,722.897365,7.516666667,8095.816667,2774521.811,996993.4449,825174,6365595,7486653,2.626828704,0.89962057,0.033333333,9.733333333,39114591.46,17197.51866,39073278,39133256,24,9,8,7
6/2/2016,536.52,540.35,533.08,537.97,8399598923,0.826838399,70528.88176,0.99787024,8.198105233,1.99312E+11,189861752,351602.3482,1367284.213,9.866666667,1894573.921,140594,233191,1674.630435,231099,392655,2342608.497,15613450,26922628.86,31608.42114,58.53519721,3877.988194,1792.771143,1122,9833,1260.952488,804.1233269,14.16666667,9928.116667,3599361.878,981552.9866,1897057,6234284,7476162,2.675706019,0.947835378,0.166666667,10.98333333,39045518.42,17432.80304,39005055,39072652,27,9,14,4
6/1/2016,531.11,543.08,525.64,536.92,8381321200,0.840414424,70414.77807,1.016267726,8.415964206,1.99312E+11,194100011.2,359797.5998,1426731.353,10.85,1972575.77,147669,229527,1639.055944,234385,405301,2351992.376,15610000,34219344.82,30310.10999,56.18497783,4707.20625,2061.786746,1158,11008,1258.093414,724.5113304,14.35,9943.833333,4918326.363,1347315.699,1947159,7897151,7464378,2.641701389,0.823306131,0.033333333,8.716666667,38974683.17,14185.46332,38940239,39006117,37,8,24,5
5/31/2016,534.19,546.62,520.66,531.39,8293035755,0.867019984,70293.75839,0.778997444,7.963805823,1.99312E+11,220052229.1,414293.9454,1258297.79,9.516666667,1714201.24,136385,232484,1694.874016,215249,392767,2561419.977,15606425,59032595.97,27799.98967,52.33924442,3629.561111,2072.78619,835,12385,1229.064572,751.8711884,3.2,8378.166667,3756092.733,1384948.566,1563810,7946812,7451927,2.531331019,0.875942659,0.016666667,10.96666667,38932680.88,9420.939007,38898841,38941341,43,14,14,15
5/30/2016,528.47,544.35,522.96,533.86,8330000111,0.892476614,70183.64685,0.83260834,9.150647553,1.99312E+11,232301687.3,442353.0177,1436639.21,9.466666667,1934163.223,130472,213708,1467.840278,211369,403738,2248431.585,15603250,41187985.58,30380.95745,57.85196125,3602.690278,1496.652723,1037,9645,1247.235035,795.1499138,277.8833333,9278.55,4671817.881,1457420.623,1539108,8927476,7434197,2.377152778,0.758727306,0.783333333,7.066666667,38900115.67,18191.51215,38879228,38947936,25,10,4,11
5/29/2016,527.48,553.96,512.18,526.23,8209050618,0.680078299,70054.23774,0.920267645,10.66768995,1.99312E+11,207196705,404554.6411,1456454.923,7.766666667,1906764.237,109694,208537,1215.931973,178742,354651,2740859.086,15599650,72487384.55,24576.23665,47.98546674,2035.29375,1179.058223,426,6494,1073.469491,695.0068209,240.3166667,8721.633333,2120050.403,964156.1511,518297,4806541,7420737,2.056064815,0.563362144,0.85,7.7,38870481.42,10509.35357,38849160,38889079,5,4,0,1
5/28/2016,473.03,533.47,472.7,530.04,8266477338,0.863364752,69954.26623,0.678784019,9.139539618,1.99312E+11,259939042.6,497557.6491,1317744.93,9.116666667,1764424.681,120803,174843,1451.533835,193054,377266,3665525.352,15595975,68432471.56,27344.93141,52.34180926,3538.529861,1952.120168,781,10152,1153.987743,745.2934068,243.1666667,9149.483333,5144766.767,2115623.706,1676570,9798956,7403194,2.216018519,0.709386125,0.45,10.58333333,38866152.04,8963.124487,38850838,38884678,8,3,3,2
5/27/2016,453.52,478.15,453.52,473.46,7382558440,0.948130619,69839.43872,0.495674301,7.745604157,1.99312E+11,336430109.3,715367.3463,1377192.07,11.01666667,1667597.593,131821,187607,1548.892086,215296,407566,4124114.202,15592650,62133880.56,33339.84254,70.89209327,6554.535417,3223.339622,697,13754,1495.155972,1011.593824,313.0833333,9399.5,13015500.66,4787030.638,1372168,19776751,7387064,2.413449074,0.760121563,0.2,8.1,38924343.29,34810.41585,38848270,38959659,19,5,6,8
5/26/2016,449.67,453.64,447.9,453.38,7067871184,0.823084058,69707.64856,0.944828566,7.157531951,1.99312E+11,166731059.5,368474.573,1357376.357,9.85,1575322.68,132895,208481,1630.318519,220093,364137,3584296.382,15589175,16430495.24,25184.01695,55.65651605,4845.90625,2988.073437,524,13211,1176.296586,530.7477416,450.5333333,8763.683333,4340050.06,1814121.194,867864,9264399,7376376,2.460219907,0.754517135,1.033333333,9,38922131.29,15015.44963,38881793,38944920,22,6,10,6
5/25/2016,446.06,450.3,446.06,449.6,7007360094,0.871456863,69594.88605,0.921762206,6.389728636,1.99312E+11,171807424.3,383550.0833,1377192.07,9.9,1583655.904,150215,214342,1795.971014,247844,397464,3341064.531,15585800,17482963.79,26820.961,59.87623565,5017.448611,3134.059001,592,14345,1266.891123,690.4681783,487.1666667,8128.216667,5108543.119,2311077.342,1130264,10197724,7363557,2.788668981,0.845064225,1.3,9.366666667,38867944.42,18593.89283,38825673,38902495,32,19,4,9
5/24/2016,444.29,447.1,443.93,445.98,6949432035,0.849967388,69473.75354,1.126656883,6.74653752,1.94771E+11,147616920,331470.1576,1456454.923,8.183333333,1663136.19,146253,241338,1676.986395,246517,406728,2514701.158,15582350,15674746.77,26511.68974,59.53134626,3025.277778,1706.08756,399,9447,1290.202558,660.5685322,40.86666667,7646.85,3264695.051,1491688.248,410142,7109912,7346565,2.765358796,0.810595771,0.133333333,7.7,38792586.17,16003.77954,38750833,38825192,26,10,8,8
5/23/2016,439.35,444.35,438.82,444.15,6919346395,0.644258265,69348.80834,1.592694613,9.091051787,1.94255E+11,127147867.8,287554.2615,1747819.168,7.55,2025077.241,129882,243404,1237.527778,222755,414216,2136337.688,15578675,16267423.84,24202.81646,54.73645083,3519.620139,3212.394847,324,12305,1220.986493,615.3497865,286.6,7558.383333,2563399.886,2352153.149,271597,8608903,7334930,2.551180556,0.769332061,0.083333333,9.25,38736470.67,19953.90382,38686315,38762886,29,21,3,5
5/22/2016,443.22,443.43,439.04,439.32,6842082300,0.603581788,69232.19759,2.397328522,11.03198827,1.94255E+11,84832969.49,193682.5787,1776788.547,6.75,2033724.973,111058,218961,1001.891304,184348,338084,1512379.669,15574175,12185445.88,18924.97348,43.20770201,1837.753472,1223.769302,352,6703,1116.419838,902.5445892,165.1333333,9586.766667,1858026.867,1229904.882,425543,7180531,7317059,2.052361111,0.497731535,0.033333333,5.433333333,38674635.92,8534.004417,38657828,38690346,12,2,5,5
5/21/2016,442.97,443.78,441.71,443.19,6900237725,0.891297454,69121.13854,1.560487634,8.304234429,1.94255E+11,101887191.7,229532.5232,1361560.789,8.566666667,1589937.028,117056,181887,1357.879433,191461,354128,1578456.149,15569575,11310985.63,25224.77795,56.82664163,2675.85,1176.761366,654,6520,1080.232083,522.0692896,33.26666667,5318.616667,3799989.593,1038694.677,1572360,7620048,7307727,2.117893519,0.576694275,0.016666667,10.45,38754955.33,24432.30571,38682462,38784846,8,5,2,1
